#{"t_start": 1701938071.153871, "env_id": "manipulator_mujoco/UR5eSBEnvPos-v0"}
r,l,t
59.102532,5,1266.238432
54.165966,9,1267.152495
-32.90852,21,1269.363598
53.952562,9,1270.34053
53.989994,10,1271.388349
55.614099,7,1272.11407
59.395192,4,1272.530347
53.282888,11,1273.6656
59.81403,2,1273.861399
59.104383,4,1274.258508
-16.183955,21,1276.372885
59.094507,4,1276.773806
54.528282,9,1277.690336
56.031011,7,1278.435803
59.610784,4,1278.86449
55.366107,7,1279.594027
50.132534,13,1280.965615
-48.650603,21,1283.066274
53.202542,9,1284.000976
50.889232,9,1284.9478
59.863593,2,1285.166562
49.664786,12,1286.440994
59.691612,3,1286.748288
52.172733,12,1287.966223
55.88665,7,1288.689412
51.617679,11,1289.905899
45.29012,13,1291.283383
50.90487,11,1292.478483
56.880808,8,1293.301735
56.845636,6,1293.993474
54.349419,9,1294.943042
48.854824,14,1296.416775
59.03844,4,1296.827976
57.822244,6,1297.408443
59.265312,4,1297.827327
52.051036,9,1298.768998
44.004972,20,1300.824359
54.79521,7,1301.524776
55.52826,8,1302.381621
58.898836,4,1302.828303
58.64002,5,1303.345918
52.905926,12,1304.596562
57.173524,7,1305.330212
56.754044,6,1305.943287
59.620265,3,1306.280493
48.815023,10,1307.301623
54.641315,8,1308.090281
56.433456,7,1308.777796
59.018573,4,1309.18576
59.510215,3,1309.572608
56.759915,7,1310.271787
55.438183,7,1310.973871
57.935225,5,1311.595687
56.390886,6,1312.235746
58.738345,6,1312.842935
56.436331,6,1313.438778
46.051891,14,1314.868673
55.967284,8,1315.651337
53.591649,9,1316.570069
-31.276477,21,1318.624896
55.731049,8,1319.405534
56.836558,6,1319.996532
59.412045,4,1320.392164
58.862933,4,1320.781104
53.974228,8,1321.603665
59.06976,4,1322.067887
59.206765,4,1322.482512
54.28022,12,1323.701712
58.026728,6,1324.328069
59.136481,4,1324.729767
56.916604,6,1325.343987
47.892453,15,1326.926579
59.596923,3,1327.326458
58.456758,5,1327.828532
53.582592,10,1328.849139
52.181082,8,1329.694606
55.832006,8,1330.536351
55.812626,6,1331.176276
47.150228,13,1332.670997
47.672422,11,1333.819457
59.219256,4,1334.224433
57.858605,5,1334.757332
49.729604,11,1335.9286
55.487982,8,1336.770263
51.889592,14,1338.312279
56.492791,6,1338.908548
56.63653,6,1339.502492
-33.097984,21,1341.582922
51.84847,9,1342.512672
50.290566,10,1343.564166
56.855453,6,1344.220274
59.976224,1,1344.317109
57.871616,6,1344.909658
59.879677,2,1345.109317
59.829585,2,1345.301089
45.892608,10,1346.331972
59.604608,3,1346.651322
46.845435,12,1347.915215
59.66388,3,1348.22236
44.673351,19,1350.128117
52.065479,13,1351.436448
59.566141,3,1351.750529
22.469526,20,1353.953888
58.763913,6,1354.554781
-14.319065,21,1356.615877
56.032851,7,1357.376291
-14.013593,21,1359.605834
54.559427,9,1360.49261
56.396081,6,1361.221017
57.621756,7,1361.910249
57.839685,7,1362.608464
51.013723,9,1363.489776
56.815507,6,1364.072223
57.040772,6,1364.660132
58.273946,8,1365.452456
56.066942,7,1366.126145
58.619943,5,1366.619912
46.894133,14,1368.0061
56.185825,6,1368.598485
46.688504,12,1369.80002
58.830124,4,1370.19512
58.045936,7,1370.885541
57.925695,5,1371.378589
55.522324,7,1372.060581
54.909997,8,1372.851892
57.943444,5,1373.345851
52.953001,10,1374.324525
54.323287,7,1375.025358
59.124744,4,1375.411426
59.434651,3,1375.699653
54.24876,9,1376.643272
57.904374,5,1377.141439
59.866376,2,1377.339961
46.944593,16,1378.920448
59.860673,2,1379.12055
59.277898,4,1379.501944
54.77563,8,1380.283521
59.135579,4,1380.669192
59.412345,4,1381.060026
56.821946,8,1381.859356
59.34786,4,1382.291898
57.869746,5,1382.781569
54.666839,8,1383.566925
58.34739,6,1384.159492
54.185661,7,1384.899424
53.515001,9,1385.817461
55.095491,10,1386.802706
49.339991,14,1388.183908
59.615246,4,1388.578059
58.778184,5,1389.078572
52.505749,10,1390.083305
50.752775,9,1390.963633
55.930263,7,1391.651972
52.117349,11,1392.729497
50.924467,10,1393.718621
59.378023,4,1394.121907
57.362561,7,1394.80742
45.961872,13,1396.267066
58.850421,4,1396.715435
57.674076,5,1397.263501
50.63024,9,1398.16601
58.449983,5,1398.652488
58.960235,5,1399.234793
53.750284,9,1400.113094
56.476949,6,1400.695297
57.998979,6,1401.296721
